0, InputEmbed, 0.12309885025024414
0, SelfAttention, 0.20191550254821777
0, MLP, 0.05136871337890625
0, SelfAttention, 0.05594277381896973
0, MLP, 0.046997785568237305
0, SelfAttention, 0.05287575721740723
0, MLP, 0.04658913612365723
0, SelfAttention, 0.0487370491027832
0, MLP, 0.04782819747924805
0, SelfAttention, 0.048597097396850586
0, MLP, 0.04671359062194824
0, SelfAttention, 0.05142569541931152
0, MLP, 0.04730582237243652
0, SelfAttention, 0.05625486373901367
0, MLP, 0.04827594757080078
0, SelfAttention, 0.05521678924560547
0, MLP, 0.04773068428039551
0, SelfAttention, 0.05600857734680176
0, MLP, 0.04744982719421387
0, SelfAttention, 0.04944133758544922
0, MLP, 0.04737067222595215
0, SelfAttention, 0.04912853240966797
0, MLP, 0.04726457595825195
0, SelfAttention, 0.04920458793640137
0, MLP, 0.0498049259185791
0, SelfAttention, 0.05014514923095703
0, MLP, 0.04718160629272461
0, SelfAttention, 0.04964256286621094
0, MLP, 0.047461748123168945
0, SelfAttention, 0.04955434799194336
0, MLP, 0.04763436317443848
0, SelfAttention, 0.04941296577453613
0, MLP, 0.04755258560180664
0, SelfAttention, 0.049787282943725586
0, MLP, 0.04871010780334473
0, SelfAttention, 0.04961204528808594
0, MLP, 0.0483403205871582
0, SelfAttention, 0.04946589469909668
0, MLP, 0.04810523986816406
0, SelfAttention, 0.049924373626708984
0, MLP, 0.047847747802734375
0, SelfAttention, 0.0497283935546875
0, MLP, 0.04778027534484863
0, SelfAttention, 0.049396514892578125
0, MLP, 0.04788780212402344
0, SelfAttention, 0.04969930648803711
0, MLP, 0.046712636947631836
0, SelfAttention, 0.04698467254638672
0, MLP, 0.03687906265258789
0, SelfAttention, 0.04125499725341797
0, MLP, 0.03679299354553223
0, SelfAttention, 0.040924072265625
0, MLP, 0.03661513328552246
0, SelfAttention, 0.04096174240112305
0, MLP, 0.03680896759033203
0, SelfAttention, 0.04093217849731445
0, MLP, 0.03700089454650879
0, SelfAttention, 0.040956735610961914
0, MLP, 0.037036895751953125
0, SelfAttention, 0.04082036018371582
0, MLP, 0.036849260330200195
0, SelfAttention, 0.04090428352355957
0, MLP, 0.037772417068481445
0, SelfAttention, 0.04125380516052246
0, MLP, 0.12070822715759277
0, OutputEmbed, 0.05411934852600098
1, InputEmbed, 0.016292810440063477
1, SelfAttention, 0.029534101486206055
1, MLP, 0.015476465225219727
1, SelfAttention, 0.02391195297241211
1, MLP, 0.015152215957641602
1, SelfAttention, 0.023382902145385742
1, MLP, 0.016812562942504883
1, SelfAttention, 0.02334284782409668
1, MLP, 0.015349626541137695
1, SelfAttention, 0.02321600914001465
1, MLP, 0.01457667350769043
1, SelfAttention, 0.022992610931396484
1, MLP, 0.014481782913208008
1, SelfAttention, 0.023131608963012695
1, MLP, 0.018193721771240234
1, SelfAttention, 0.023267269134521484
1, MLP, 0.014543771743774414
1, SelfAttention, 0.023168087005615234
1, MLP, 0.014403343200683594
1, SelfAttention, 0.022975921630859375
1, MLP, 0.014560937881469727
1, SelfAttention, 0.022948265075683594
1, MLP, 0.015070915222167969
1, SelfAttention, 0.025953054428100586
1, MLP, 0.014472723007202148
1, SelfAttention, 0.02287006378173828
1, MLP, 0.014589071273803711
1, SelfAttention, 0.0231935977935791
1, MLP, 0.014549016952514648
1, SelfAttention, 0.0228273868560791
1, MLP, 0.014294624328613281
1, SelfAttention, 0.026096820831298828
1, MLP, 0.014578104019165039
1, SelfAttention, 0.022928237915039062
1, MLP, 0.014387130737304688
1, SelfAttention, 0.023021459579467773
1, MLP, 0.014474868774414062
1, SelfAttention, 0.025805234909057617
1, MLP, 0.014411687850952148
1, SelfAttention, 0.022989749908447266
1, MLP, 0.017893552780151367
1, SelfAttention, 0.030773162841796875
1, MLP, 0.01475071907043457
1, SelfAttention, 0.023247480392456055
1, MLP, 0.01813197135925293
1, SelfAttention, 0.02298426628112793
1, MLP, 0.01498556137084961
1, SelfAttention, 0.023158550262451172
1, MLP, 0.01468515396118164
1, SelfAttention, 0.023166418075561523
1, MLP, 0.014467000961303711
1, SelfAttention, 0.026413679122924805
1, MLP, 0.014567136764526367
1, SelfAttention, 0.022706031799316406
1, MLP, 0.014411449432373047
1, SelfAttention, 0.022802114486694336
1, MLP, 0.01452016830444336
1, SelfAttention, 0.0227811336517334
1, MLP, 0.01452183723449707
1, SelfAttention, 0.023110151290893555
1, MLP, 0.01455068588256836
1, SelfAttention, 0.02307438850402832
1, MLP, 0.014673471450805664
1, SelfAttention, 0.023926496505737305
1, MLP, 0.03881669044494629
1, OutputEmbed, 0.04752492904663086
2, InputEmbed, 0.012910604476928711
2, SelfAttention, 0.024066686630249023
2, MLP, 0.01458287239074707
2, SelfAttention, 0.02265477180480957
2, MLP, 0.014435768127441406
2, SelfAttention, 0.02283954620361328
2, MLP, 0.01802968978881836
2, SelfAttention, 0.0236361026763916
2, MLP, 0.01448369026184082
2, SelfAttention, 0.022921085357666016
2, MLP, 0.014314413070678711
2, SelfAttention, 0.02293872833251953
2, MLP, 0.014496326446533203
2, SelfAttention, 0.02268218994140625
2, MLP, 0.014757394790649414
2, SelfAttention, 0.022719860076904297
2, MLP, 0.014404773712158203
2, SelfAttention, 0.02279186248779297
2, MLP, 0.014294624328613281
2, SelfAttention, 0.022624492645263672
2, MLP, 0.014597415924072266
2, SelfAttention, 0.022606372833251953
2, MLP, 0.014518976211547852
2, SelfAttention, 0.026212453842163086
2, MLP, 0.014362812042236328
2, SelfAttention, 0.022696495056152344
2, MLP, 0.014586210250854492
2, SelfAttention, 0.02289438247680664
2, MLP, 0.014390707015991211
2, SelfAttention, 0.025890111923217773
2, MLP, 0.014447450637817383
2, SelfAttention, 0.02259206771850586
2, MLP, 0.014246940612792969
2, SelfAttention, 0.022815227508544922
2, MLP, 0.014229297637939453
2, SelfAttention, 0.022771835327148438
2, MLP, 0.014436960220336914
2, SelfAttention, 0.022764205932617188
2, MLP, 0.014427661895751953
2, SelfAttention, 0.02260899543762207
2, MLP, 0.017676353454589844
2, SelfAttention, 0.022940397262573242
2, MLP, 0.01440739631652832
2, SelfAttention, 0.0229034423828125
2, MLP, 0.014416933059692383
2, SelfAttention, 0.022687673568725586
2, MLP, 0.01456308364868164
2, SelfAttention, 0.02269434928894043
2, MLP, 0.01437234878540039
2, SelfAttention, 0.025763988494873047
2, MLP, 0.015655040740966797
2, SelfAttention, 0.02316451072692871
2, MLP, 0.014562606811523438
2, SelfAttention, 0.022858142852783203
2, MLP, 0.014366626739501953
2, SelfAttention, 0.022699832916259766
2, MLP, 0.014324426651000977
2, SelfAttention, 0.022798538208007812
2, MLP, 0.014293909072875977
2, SelfAttention, 0.022882461547851562
2, MLP, 0.014635086059570312
2, SelfAttention, 0.026540040969848633
2, MLP, 0.014451026916503906
2, SelfAttention, 0.02276897430419922
2, MLP, 0.03800225257873535
2, OutputEmbed, 0.047394752502441406
3, InputEmbed, 0.012802362442016602
3, SelfAttention, 0.023879528045654297
3, MLP, 0.014451265335083008
