0, InputEmbed, 0.008167028427124023
0, SelfAttention, 0.05747532844543457
0, MLP, 0.08729052543640137
0, SelfAttention, 0.05576372146606445
0, MLP, 0.0867762565612793
0, SelfAttention, 0.05516767501831055
0, MLP, 0.08729004859924316
0, SelfAttention, 0.05547976493835449
0, MLP, 0.08681392669677734
0, SelfAttention, 0.05352044105529785
0, MLP, 0.08769536018371582
0, SelfAttention, 0.05566716194152832
0, MLP, 0.08606958389282227
0, SelfAttention, 0.04477882385253906
0, MLP, 0.052329301834106445
0, SelfAttention, 0.036195993423461914
0, MLP, 0.05310654640197754
0, SelfAttention, 0.03594970703125
0, MLP, 0.055893659591674805
0, SelfAttention, 0.03643035888671875
0, MLP, 0.05286550521850586
0, SelfAttention, 0.03889632225036621
0, MLP, 0.06343221664428711
0, SelfAttention, 0.03897213935852051
0, MLP, 0.05749249458312988
0, SelfAttention, 0.0409846305847168
0, MLP, 0.05353689193725586
0, SelfAttention, 0.04299306869506836
0, MLP, 0.05346989631652832
0, SelfAttention, 0.04074406623840332
0, MLP, 0.0668189525604248
0, SelfAttention, 0.038223981857299805
0, MLP, 0.05299544334411621
0, SelfAttention, 0.0377199649810791
0, MLP, 0.053501129150390625
0, SelfAttention, 0.03732180595397949
0, MLP, 0.05181002616882324
0, SelfAttention, 0.03763008117675781
0, MLP, 0.05011177062988281
0, SelfAttention, 0.0373997688293457
0, MLP, 0.05121755599975586
0, SelfAttention, 0.03670954704284668
0, MLP, 0.05023503303527832
0, SelfAttention, 0.037285804748535156
0, MLP, 0.050581932067871094
0, SelfAttention, 0.035990238189697266
0, MLP, 0.05032849311828613
0, SelfAttention, 0.03655052185058594
0, MLP, 0.05019187927246094
0, SelfAttention, 0.036653757095336914
0, MLP, 0.0502781867980957
0, SelfAttention, 0.03829383850097656
0, MLP, 0.051955461502075195
0, SelfAttention, 0.03706049919128418
0, MLP, 0.05250382423400879
0, SelfAttention, 0.03732013702392578
0, MLP, 0.05123424530029297
0, SelfAttention, 0.03642892837524414
0, MLP, 0.05026674270629883
0, SelfAttention, 0.0364069938659668
0, MLP, 0.05057263374328613
0, SelfAttention, 0.036699533462524414
0, MLP, 0.05044054985046387
0, SelfAttention, 0.03662395477294922
0, MLP, 0.05027484893798828
0, OutputEmbed, 0.008046150207519531
1, InputEmbed, 0.00148773193359375
1, SelfAttention, 0.004754304885864258
1, MLP, 0.006690502166748047
1, SelfAttention, 0.005048036575317383
1, MLP, 0.006438732147216797
1, SelfAttention, 0.004932880401611328
1, MLP, 0.00658106803894043
1, SelfAttention, 0.004679679870605469
1, MLP, 0.0065577030181884766
1, SelfAttention, 0.004857540130615234
1, MLP, 0.006451845169067383
1, SelfAttention, 0.0046656131744384766
1, MLP, 0.006456851959228516
1, SelfAttention, 0.00477147102355957
1, MLP, 0.006508350372314453
1, SelfAttention, 0.00477910041809082
1, MLP, 0.006490468978881836
1, SelfAttention, 0.004698753356933594
1, MLP, 0.006373405456542969
1, SelfAttention, 0.004631996154785156
1, MLP, 0.006296873092651367
1, SelfAttention, 0.004740715026855469
1, MLP, 0.006467580795288086
1, SelfAttention, 0.004716396331787109
1, MLP, 0.006246805191040039
1, SelfAttention, 0.004558563232421875
1, MLP, 0.006430864334106445
1, SelfAttention, 0.004582405090332031
1, MLP, 0.006428956985473633
1, SelfAttention, 0.0045816898345947266
1, MLP, 0.006376981735229492
1, SelfAttention, 0.004595041275024414
1, MLP, 0.0063097476959228516
1, SelfAttention, 0.004697561264038086
1, MLP, 0.0064432621002197266
1, SelfAttention, 0.004580497741699219
1, MLP, 0.006460666656494141
1, SelfAttention, 0.004752397537231445
1, MLP, 0.006396293640136719
1, SelfAttention, 0.004617452621459961
1, MLP, 0.006501197814941406
1, SelfAttention, 0.004664897918701172
1, MLP, 0.0064280033111572266
1, SelfAttention, 0.004679441452026367
1, MLP, 0.006449222564697266
1, SelfAttention, 0.004650115966796875
1, MLP, 0.006453990936279297
1, SelfAttention, 0.0045816898345947266
1, MLP, 0.006506443023681641
1, SelfAttention, 0.004716157913208008
1, MLP, 0.006277322769165039
1, SelfAttention, 0.004768848419189453
1, MLP, 0.006463766098022461
1, SelfAttention, 0.004737138748168945
1, MLP, 0.006363630294799805
1, SelfAttention, 0.004484653472900391
1, MLP, 0.006544351577758789
1, SelfAttention, 0.004475116729736328
1, MLP, 0.006463766098022461
